CASE_NUMBER,BARRACK,ACC_DATE,ACC_TIME,ACC_TIME_CODE,DAY_OF_WEEK,ROAD,INTERSECT_ROAD,DIST_FROM_INTERSECT,DIST_DIRECTION,CITY_NAME,COUNTY_CODE,COUNTY_NAME,VEHICLE_COUNT,PROP_DEST,INJURY,COLLISION_WITH_1,COLLISION_WITH_2
1251001134,Frederick,01/10/2012 12:00:00 AM,9:01,3,TUESDAY  ,MD 00075 GREEN VALLEY RD,CO 00921 FOX REST CT,0.2,N,Not Applicable,10,Frederick,2,YES,NO,VEH,OTHER-COLLISION
1250000313,Jessup,01/10/2012 12:00:00 AM,9:01,3,TUESDAY  ,IS 00095 NO NAME,CO 00136 MONTGOMERY RD,0.25,N,Not Applicable,13,Howard,2,NO,YES,VEH,OTHER-COLLISION
1363000286,Rockville,01/11/2012 12:00:00 AM,19:01,5,WEDNESDAY,IS 00495 CAPITAL BELTWAY,UU 00000 EXIT #34,50,W,Not Applicable,15,Montgomery,2,NO,YES,VEH,OTHER-COLLISION
1296000222,Berlin,01/11/2012 12:00:00 AM,8:01,3,WEDNESDAY,CO 00163 SUNSET AVE,CO 00164 GOLF COURSE RD,0,S,Not Applicable,23,Worcester,1,YES,NO,FIXED OBJ,FIXED OBJ
1295000159,Princess Anne,01/11/2012 12:00:00 AM,7:01,2,WEDNESDAY,CO 00001 MT VERNON RD,CO 00010 FIREHOUSE RD,0.2,W,Not Applicable,19,Somerset,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1294000292,McHenry,01/11/2012 12:00:00 AM,17:01,5,WEDNESDAY,IS 00068 National Freeway,UU 00000 MSP Weigh Station,500,W,Not Applicable,11,Garrett,4,YES,NO,VEH,OTHER-COLLISION
1283000617,Prince Frederick,01/11/2012 12:00:00 AM,9:01,3,WEDNESDAY,CO 01766 Plaza Drive,UU 00000 Dunkirk Gateway S/C.,500,S,Not Applicable,4,Calvert,2,YES,NO,VEH,OTHER-COLLISION
1283000602,Prince Frederick,01/11/2012 12:00:00 AM,16:01,5,WEDNESDAY,MD 00002 SOLOMONS ISLAND RD,MD 00262 LOWER MARLBORO RD,25,N,Not Applicable,4,Calvert,2,YES,NO,VEH,OTHER-COLLISION
1283000550,Prince Frederick,01/11/2012 12:00:00 AM,1:01,1,WEDNESDAY,OP 00689 THUNDERBIRD DR,OP 00327 ARROWHEAD TRAIL,100,S,Not Applicable,4,Calvert,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1282000410,Leonardtown,01/11/2012 12:00:00 AM,15:01,4,WEDNESDAY,MD 00235 THREE NOTCH RD,MD 00237 CHANCELLORS RUN RD,300,N,Not Applicable,18,St. Marys,2,YES,NO,VEH,OTHER-COLLISION
1282000409,Leonardtown,01/11/2012 12:00:00 AM,14:01,4,WEDNESDAY,MD 00005 POINT LOOKOUT RD,MD 00243 NEWTOWNE NECK RD,1,S,Not Applicable,18,St. Marys,4,YES,NO,VEH,VEH
1282000393,Leonardtown,01/11/2012 12:00:00 AM,6:01,2,WEDNESDAY,MD 00235 THREE NOTCH RD,UU 00000 EXPEDITION PARK DR,2,S,Not Applicable,18,St. Marys,2,YES,NO,VEH,OTHER-COLLISION
1280000302,,01/11/2012 12:00:00 AM,18:01,5,WEDNESDAY,MD 00020 CHESTERTOWN RD,CO 00310 OLD FAIRLEE RD,0.5,S,Not Applicable,14,Kent,1,YES,NO,ANIMAL,OTHER-COLLISION
1280000301,Centreville,01/11/2012 12:00:00 AM,17:01,5,WEDNESDAY,CO 00574 COUNTRY DAY DR,MD 00018 MAIN ST,500,S,Not Applicable,17,Queen Annes,2,YES,NO,VEH,OTHER-COLLISION
1280000270,,01/11/2012 12:00:00 AM,0:01,1,WEDNESDAY,MD 00213 N MAIN ST,MU 00040 VIRGINIA AVE,50,S,Not Applicable,14,Kent,1,NO,YES,FIXED OBJ,OTHER-COLLISION
1267000456,Essex,01/11/2012 12:00:00 AM,21:01,6,WEDNESDAY,IS 00695 BALTO BELTWAY,CO 02600 EDMONDSON AVE,0.25,W,Not Applicable,3,Baltimore,,YES,NO,FIXED OBJ,OTHER-COLLISION
1267000419,Essex,01/11/2012 12:00:00 AM,7:01,2,WEDNESDAY,IS 00695 BALTO BELTWAY,RP 00695 RAMP 7,0,U,Not Applicable,3,Baltimore,,NO,NO,VEH,OTHER-COLLISION
1267000418,Essex,01/11/2012 12:00:00 AM,7:01,2,WEDNESDAY,IS 00695 Balto Beltway,CO 01900 Windsor Mill Road,0.1,S,Not Applicable,3,Baltimore,2,YES,NO,VEH,OTHER-COLLISION
1267000417,Essex,01/11/2012 12:00:00 AM,6:01,2,WEDNESDAY,IS 00695 BALTO BELTWAY,MD 00122 SECURITY BLVD,100,N,Not Applicable,3,Baltimore,2,NO,YES,VEH,OTHER-COLLISION
1267000415,Essex,01/11/2012 12:00:00 AM,5:01,2,WEDNESDAY,IS 00695 BALTO BELTWAY,MD 00025 FALLS RD,500,W,Not Applicable,3,Baltimore,2,NO,YES,VEH,OTHER-COLLISION
1266000487,College Park,01/11/2012 12:00:00 AM,23:01,6,WEDNESDAY,US 00001 BALTIMORE AVE,RP 00095 RAMP US 1 TO 495 N,0.05,N,Not Applicable,16,Prince Georges,1,YES,NO,OTHER-COLLISION,FIXED OBJ
1266000479,College Park,01/11/2012 12:00:00 AM,17:01,5,WEDNESDAY,MD 00003 CRAIN HWY,US 00301 CRAIN HWY (BACK),0,N,Not Applicable,16,Prince Georges,3,NO,YES,VEH,VEH
1266000478,College Park,01/11/2012 12:00:00 AM,15:01,4,WEDNESDAY,IS 00095 CAPITAL BELTWAY,US 00001 BALTIMORE AVE,0,N,Not Applicable,16,Prince Georges,1,YES,NO,VEH,OTHER-COLLISION
1266000477,College Park,01/11/2012 12:00:00 AM,15:01,4,WEDNESDAY,IS 00095 CAPITAL BELTWAY,IS 00595 JOHN HANSON HWY,0.5,N,Not Applicable,16,Prince Georges,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1266000474,College Park,01/11/2012 12:00:00 AM,13:01,4,WEDNESDAY,CO 00014 CHERRY HILL RD,MD 00212 POWDER MILL RD,10,N,Not Applicable,16,Prince Georges,3,YES,NO,VEH,OTHER-COLLISION
1266000457,College Park,01/11/2012 12:00:00 AM,7:01,2,WEDNESDAY,IS 00095 CAPITAL BELTWAY,RP 00095 Rmp FR MD 450 TO 495,0,U,Not Applicable,16,Prince Georges,2,NO,YES,VEH,OTHER-COLLISION
1265000329,Glen Burnie,01/11/2012 12:00:00 AM,16:01,5,WEDNESDAY,IS 00097 NO NAME,MD 00100 NO NAME,100,S,Not Applicable,2,Anne Arundel,2,NO,YES,VEH,FIXED OBJ
1265000328,Glen Burnie,01/11/2012 12:00:00 AM,16:01,5,WEDNESDAY,MD 00295 BW PKWY,RP 02295 RAMP FR 295 TO 100,0,U,Not Applicable,2,Anne Arundel,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1265000322,Glen Burnie,01/11/2012 12:00:00 AM,15:01,4,WEDNESDAY,IS 00097 NO NAME,CO 00605 STEWART AVE,100,S,Not Applicable,2,Anne Arundel,1,NO,YES,OTHER-COLLISION,FIXED OBJ
1265000309,Glen Burnie,01/11/2012 12:00:00 AM,7:01,2,WEDNESDAY,MD 00295 BALTIMORE WASH PKWY,IS 00195 METROPOLITAN BLVD,0,U,Not Applicable,2,Anne Arundel,,YES,NO,OTHER-COLLISION,FIXED OBJ
1264000522,Hagerstown,01/11/2012 12:00:00 AM,17:01,5,WEDNESDAY,IS 00070 EISENHOWER MEMORIAL ,RP 00070 RAMP MD 65 TO IS 70,0,U,Not Applicable,21,Washington,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1264000521,Hagerstown,01/11/2012 12:00:00 AM,16:01,5,WEDNESDAY,MD 00068 LAPPANS RD,CO 00551 ROUTZAHN RD,0.5,E,Not Applicable,21,Washington,2,NO,YES,VEH,OTHER-COLLISION
1264000520,Hagerstown,01/11/2012 12:00:00 AM,16:01,5,WEDNESDAY,MD 00068 LAPPANS RD,CO 00551 ROUTZAHN RD,0.5,E,Not Applicable,21,Washington,2,NO,YES,VEH,OTHER-COLLISION
1264000508,Hagerstown,01/11/2012 12:00:00 AM,13:01,4,WEDNESDAY,MD 00066 MAPLEVILLE RD,CO 00532 BENEVOLA CHURCH RD,0.1,N,Not Applicable,21,Washington,2,NO,YES,VEH,OTHER-COLLISION
1264000503,Hagerstown,01/11/2012 12:00:00 AM,12:01,4,WEDNESDAY,MD 00066 MAPLEVILLE RD,CO 00532 BENEVOLA CHURCH RD,0.1,N,Not Applicable,21,Washington,2,YES,NO,VEH,OTHER-COLLISION
1263000249,Rockville,01/11/2012 12:00:00 AM,22:01,6,WEDNESDAY,IS 00495 CAPITAL BELTWAY,MD 00355 ROCKVILLE PIKE,50,W,Not Applicable,15,Montgomery,1,NO,NO,FIXED OBJ,OTHER-COLLISION
1263000245,Rockville,01/11/2012 12:00:00 AM,16:01,5,WEDNESDAY,IS 00270 EISENHOWER MEM PKWY,MD 00124 QUINCE ORCHARD RD,0.25,N,Not Applicable,15,Montgomery,2,YES,NO,VEH,OTHER-COLLISION
1262000525,JFK,01/11/2012 12:00:00 AM,18:01,5,WEDNESDAY,IS 00095 JFK Memorial Hihway,MD 00462 Paradise Road,0.4,S,Not Applicable,7,Cecil,,NO,YES,VEH,FIXED OBJ
1262000521,JFK,01/11/2012 12:00:00 AM,4:01,2,WEDNESDAY,IS 00095 J F K MEMORIAL HWY,RP 00095 RAMP MD 43 TO IS 95,0,U,Not Applicable,3,Baltimore,1,YES,NO,OTHER-COLLISION,OTHER-COLLISION
1262000519,JFK,01/11/2012 12:00:00 AM,15:01,4,WEDNESDAY,IS 00095 J F K MEMORIAL HWY,UU 00000 INTERSTATE MM 71.0,0.3,N,Not Applicable,3,Baltimore,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1262000496,JFK,01/11/2012 12:00:00 AM,6:01,2,WEDNESDAY,IS 00095 J F K MEMORIAL HWY,UU 00000 INTERSTATE MM 95.0,0,U,Not Applicable,7,Cecil,2,YES,NO,FIXED OBJ,FIXED OBJ
1261000312,Forestville,01/11/2012 12:00:00 AM,21:01,6,WEDNESDAY,IS 00095 CAPITAL BELTWAY,MD 00214 CENTRAL AVE,50,S,Not Applicable,16,Prince Georges,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1261000294,Forestville,01/11/2012 12:00:00 AM,10:01,3,WEDNESDAY,IS 00095 CAPITAL BELTWAY,MU 00140 GLENARDEN PKWY,300,N,Not Applicable,16,Prince Georges,4,NO,YES,VEH,VEH
1261000282,Forestville,01/11/2012 12:00:00 AM,0:01,1,WEDNESDAY,IS 00095 CAPITAL BELTWAY,MD 00214 CENTRAL AVE,500,N,Not Applicable,16,Prince Georges,3,YES,NO,VEH,OTHER-COLLISION
1257000287,Waldorf,01/11/2012 12:00:00 AM,17:01,5,WEDNESDAY,US 00301 CRAIN HWY,MD 00005 MATTAWOMAN RD,150,N,Not Applicable,8,Charles,2,YES,NO,VEH,OTHER-COLLISION
1257000188,Waldorf,01/11/2012 12:00:00 AM,20:01,6,WEDNESDAY,US 00301 CRAIN HWY,MD 00228 BERRY RD,300,N,Not Applicable,8,Charles,2,YES,NO,VEH,OTHER-COLLISION
1257000184,Waldorf,01/11/2012 12:00:00 AM,17:01,5,WEDNESDAY,US 00301 CRAIN HWY,MD 00005 MATTAWOMAN RD,150,N,Not Applicable,8,Charles,3,YES,NO,VEH,OTHER-COLLISION
1257000183,Waldorf,01/11/2012 12:00:00 AM,16:01,5,WEDNESDAY,US 00301 CRAIN HWY,UU 00000 SPUR FR MD 5K,0,U,Not Applicable,8,Charles,5,YES,NO,VEH,FIXED OBJ
1257000179,Waldorf,01/11/2012 12:00:00 AM,13:01,4,WEDNESDAY,MD 00005 LEONARDTOWN RD,CO 00076 FOREST PARK DR,50,N,Not Applicable,8,Charles,1,NO,NO,OTHER-COLLISION,FIXED OBJ
1256000546,Westminster,01/11/2012 12:00:00 AM,14:01,4,WEDNESDAY,CO 01042 LONDONTOWN BLVD,CO 01043 GEORGETOWN BLVD,0,U,Not Applicable,6,Carroll,,YES,NO,FIXED OBJ,OTHER-COLLISION
1256000536,Westminster,01/11/2012 12:00:00 AM,9:01,3,WEDNESDAY,CO 00741 RIDGE RD,MD 00026 LIBERTY RD,100,S,Not Applicable,6,Carroll,,YES,NO,VEH,OTHER-COLLISION
1256000526,Westminster,01/11/2012 12:00:00 AM,6:01,2,WEDNESDAY,MD 00027 LIBERTY ST,MU 00200 GEORGE ST E&W,500,S,Not Applicable,6,Carroll,3,YES,NO,OTHER-COLLISION,FIXED OBJ
1255000483,North East,01/11/2012 12:00:00 AM,20:01,6,WEDNESDAY,US 00040 PULASKI HWY,CO 00167 MECHANICS VALLEY RD,0,U,Not Applicable,7,Cecil,2,YES,NO,VEH,OTHER-COLLISION
1255000476,North East,01/11/2012 12:00:00 AM,17:01,5,WEDNESDAY,MD 00275 PERRYLAWN DR,CO 00553 CRAIGTOWN RD,400,S,Not Applicable,7,Cecil,2,YES,NO,FIXED OBJ,OTHER-COLLISION
1255000444,North East,01/11/2012 12:00:00 AM,7:01,2,WEDNESDAY,MD 00213 SINGERLY RD,CO 00423 MOLITOR RD,0,U,Not Applicable,7,Cecil,2,NO,YES,VEH,OTHER-COLLISION
1254000242,Salisbury,01/11/2012 12:00:00 AM,16:01,5,WEDNESDAY,MD 00346 OLD OCEAN CITY RD,CO 01065 OLD HOBBS RD,0,U,Not Applicable,22,Wicomico,2,NO,YES,VEH,OTHER-COLLISION
1253000381,Bel Air,01/11/2012 12:00:00 AM,11:01,3,WEDNESDAY,US 00001 BELAIR RD,CO 00260 OLD JOPPA RD,250,S,Not Applicable,12,Harford,3,NO,YES,VEH,OTHER-COLLISION
1253000371,Bel Air,01/11/2012 12:00:00 AM,8:01,3,WEDNESDAY,US 00001 BELAIR RD,MD 00152 MOUNTAIN RD,0,U,Not Applicable,12,Harford,2,YES,NO,VEH,OTHER-COLLISION
1253000367,Bel Air,01/11/2012 12:00:00 AM,8:01,3,WEDNESDAY,MD 00023 EAST-WEST HWY,CO 00225 GRAFTON SHOP RD,0,U,Not Applicable,12,Harford,2,YES,NO,VEH,OTHER-COLLISION
1253000361,Bel Air,01/11/2012 12:00:00 AM,0:01,1,WEDNESDAY,MD 00007 OLD PHILADELPHIA RD,MU 00718 HARDEES DR,50,N,Not Applicable,12,Harford,3,NO,YES,VEH,OTHER-COLLISION
1252000394,Cumberland,01/11/2012 12:00:00 AM,21:01,6,WEDNESDAY,IS 00068 National Freeway,UU 00000 End Bridge,0.2,W,,1,Allegany,1,YES,NO,FIXED OBJ,FIXED OBJ
1252000382,Cumberland,01/11/2012 12:00:00 AM,11:01,3,WEDNESDAY,IS 00068 NATIONAL FREEWAY,UU 00000 68mm,0.4,W,Not Applicable,1,Allegany,1,NO,YES,OTHER-COLLISION,FIXED OBJ
1252000374,Cumberland,01/11/2012 12:00:00 AM,5:01,2,WEDNESDAY,IS 00068 NATIONAL FREEWAY,UU 00000 EXIT #46,0.2,W,Not Applicable,1,Allegany,3,YES,NO,VEH,VEH
1251001368,Frederick,01/11/2012 12:00:00 AM,22:01,6,WEDNESDAY,IS 00070 BALTO NATIONAL PIKE,MD 00075 GREEN VALLEY RD,0.25,E,Not Applicable,10,Frederick,2,NO,YES,VEH,FIXED OBJ
1251001341,Frederick,01/11/2012 12:00:00 AM,17:01,5,WEDNESDAY,IS 00070 BALTO NATIONAL PIKE,MD 00144 E PATRICK ST,0,U,Not Applicable,10,Frederick,2,YES,NO,VEH,OTHER-COLLISION
1251001292,Frederick,01/11/2012 12:00:00 AM,14:01,4,WEDNESDAY,MD 00194 WOODSBORO PIKE,CO 00993 ADVENTURE AVE,0,U,Not Applicable,10,Frederick,,YES,NO,VEH,OTHER-COLLISION
1251001280,Frederick,01/11/2012 12:00:00 AM,13:01,4,WEDNESDAY,MD 00017 MYERSVILLE RD,CO 01229 VENTRIE CT,0.3,N,Not Applicable,10,Frederick,1,NO,YES,FIXED OBJ,OTHER-COLLISION
1251001248,Frederick,01/11/2012 12:00:00 AM,6:01,2,WEDNESDAY,US 00340 JEFFERSON NATL PIKE,RP 01340 RP- MD 180 TO US 340,0,U,Not Applicable,10,Frederick,1,NO,YES,VEH,OTHER-COLLISION
1251001229,Frederick,01/11/2012 12:00:00 AM,23:01,6,WEDNESDAY,US 00340 JEFFERSON NAT PIKE,UU 00000 MILE MARKER 8.0,0,U,Not Applicable,10,Frederick,1,YES,NO,ANIMAL,OTHER-COLLISION
1295000194,Princess Anne,01/12/2012 12:00:00 AM,19:01,5,THURSDAY ,CO 00217 W POST OFFICE RD,CO 00034 PALMETTO CHURCH RD,50,W,Not Applicable,19,Somerset,1,NO,YES,FIXED OBJ,OTHER-COLLISION
1283000676,Prince Frederick,01/12/2012 12:00:00 AM,18:01,5,THURSDAY ,CO 00001 LYONS CREEK RD,MD 00004 SOUTHERN MD BLVD,0,U,Not Applicable,4,Calvert,3,YES,NO,VEH,FIXED OBJ
1282000430,Leonardtown,01/12/2012 12:00:00 AM,7:01,2,THURSDAY ,MD 00005 POINT LOOKOUT RD,MD 00244 MEDLEYS NECK RD,25,S,Not Applicable,18,St. Marys,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1282000425,Leonardtown,01/12/2012 12:00:00 AM,6:01,2,THURSDAY ,MD 00005 POINT LOOKOUT RD,UU 00000 REDGATE FARM LA,350,N,Not Applicable,18,St. Marys,1,YES,NO,ANIMAL,OTHER-COLLISION
1280000313,Centreville,01/12/2012 12:00:00 AM,12:01,4,THURSDAY ,US 00050 OCEAN GATEWAY,CO 00155 ARRINGTON RD,500,E,Not Applicable,17,Queen Annes,1,NO,YES,OTHER-COLLISION,FIXED OBJ
1267000499,Essex,01/12/2012 12:00:00 AM,21:01,6,THURSDAY ,IS 00695 BALTO BELTWAY,MD 00139 CHARLES ST,100,E,Not Applicable,3,Baltimore,2,NO,NO,VEH,OTHER-COLLISION
1267000494,Essex,01/12/2012 12:00:00 AM,17:01,5,THURSDAY ,IS 00095 NO NAME,IS 00695 BALTO BELTWAY,0.5,S,Not Applicable,3,Baltimore,3,NO,YES,VEH,OTHER-COLLISION
1267000491,Essex,01/12/2012 12:00:00 AM,17:01,5,THURSDAY ,IS 00695 BALTO BELTWAY,MD 00045 YORK RD,90,W,Not Applicable,3,Baltimore,3,YES,NO,VEH,OTHER-COLLISION
1267000460,Essex,01/12/2012 12:00:00 AM,7:01,2,THURSDAY ,IS 00695 BALTO BELTWAY,IS 00083 HARRISBURG EXPWY,1,N,Not Applicable,3,Baltimore,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1267000458,Essex,01/12/2012 12:00:00 AM,5:01,2,THURSDAY ,IS 00695 BALTO BELTWAY,IS 00795 NORTHWEST EXPRESSWAY,0,,Not Applicable,3,Baltimore,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1267000301,Essex,01/12/2012 12:00:00 AM,12:01,4,THURSDAY ,IS 00083 HARRISBURG EXPWY,IS 00695 BALTO BELTWAY,300,N,Not Applicable,3,Baltimore,1,NO,YES,NON-COLLISION,FIXED OBJ
1266000906,College Park,01/12/2012 12:00:00 AM,7:01,2,THURSDAY ,US 00050 JOHN HANSON HWY,RP 01050 RAMP E- 50 TO MD 410,35,E,Not Applicable,16,Prince Georges,1,NO,NO,OTHER-COLLISION,FIXED OBJ
1266000535,College Park,01/12/2012 12:00:00 AM,18:01,5,THURSDAY ,IS 00095 NO NAME,RP 00095 RP FR I-95 TO RT 212,0,W,Not Applicable,16,Prince Georges,1,YES,NO,NON-COLLISION,OTHER-COLLISION
1266000533,College Park,01/12/2012 12:00:00 AM,17:01,5,THURSDAY ,IS 00050 JOHN HANSON HWY,MD 00704 MLK JR HWY,10,E,Not Applicable,16,Prince Georges,3,NO,YES,VEH,OTHER-COLLISION
1266000520,College Park,01/12/2012 12:00:00 AM,12:01,4,THURSDAY ,US 00001 BALTIMORE AVE,CO 00020 SUNNYSIDE AVE,250,N,Not Applicable,16,Prince Georges,1,NO,YES,FIXED OBJ,OTHER-COLLISION
1266000518,College Park,01/12/2012 12:00:00 AM,11:01,3,THURSDAY ,MD 00197 LAUREL BOWIE RD,MD 00198 FORT MEADE RD,10,S,Not Applicable,16,Prince Georges,2,YES,NO,VEH,OTHER-COLLISION
1266000514,College Park,01/12/2012 12:00:00 AM,8:01,3,THURSDAY ,IS 00495 CAPITAL BELTWAY,IS 00095 NO NAME,100,S,Not Applicable,16,Prince Georges,2,YES,NO,VEH,OTHER-COLLISION
1266000494,College Park,01/12/2012 12:00:00 AM,2:01,1,THURSDAY ,MD 00198 SANDY SPRING RD,RP 00095 RAMP E 198 TO 95 S,10,S,Not Applicable,16,Prince Georges,1,YES,NO,OTHER-COLLISION,VEH
1266000064,College Park,01/12/2012 12:00:00 AM,17:01,5,THURSDAY ,US 00001 BALTIMORE AVE,MU 00440 EDGEWOOD RD,0,,Not Applicable,16,Prince Georges,2,YES,NO,VEH,OTHER-COLLISION
1265000373,Glen Burnie,01/12/2012 12:00:00 AM,17:01,5,THURSDAY ,MD 00695 BALTO BELTWAY,MD 00002 GOV RITCHIE HWY,200,E,Not Applicable,2,Anne Arundel,4,YES,NO,VEH,VEH
1265000359,Glen Burnie,01/12/2012 12:00:00 AM,8:01,3,THURSDAY ,IS 00097 NO NAME,CO 02619 CROWNSVILLE RD,0.5,N,Not Applicable,2,Anne Arundel,2,YES,NO,VEH,OTHER-COLLISION
1265000354,Glen Burnie,01/12/2012 12:00:00 AM,8:01,3,THURSDAY ,IS 00097 NO NAME,MD 00003 BENFIELD BLVD,0.3,S,Not Applicable,2,Anne Arundel,1,YES,NO,OTHER-COLLISION,FIXED OBJ
1265000352,Glen Burnie,01/12/2012 12:00:00 AM,7:01,2,THURSDAY ,IS 00695 BALTO BELTWAY,MD 00295 BALTO WASH PKWY,375,W,Not Applicable,2,Anne Arundel,3,YES,NO,VEH,OTHER-COLLISION
1265000351,Glen Burnie,01/12/2012 12:00:00 AM,7:01,2,THURSDAY ,IS 00097 NO NAME,MD 00003 ROBERT CRAIN HWY,500,S,Not Applicable,2,Anne Arundel,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1265000345,Glen Burnie,01/12/2012 12:00:00 AM,5:01,2,THURSDAY ,IS 00097 NO NAME,CO 00242 WELLHAM AVE,0.25,S,Not Applicable,2,Anne Arundel,2,NO,YES,VEH,FIXED OBJ
1265000342,Glen Burnie,01/12/2012 12:00:00 AM,3:01,1,THURSDAY ,IS 00097 NO NAME,MD 00003 BENFIELD BLVD,0.25,S,Not Applicable,2,Anne Arundel,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1265000341,Glen Burnie,01/12/2012 12:00:00 AM,0:01,1,THURSDAY ,MD 00295 BALTIMORE WASH PKWY,CO 00006 W NURSERY RD,0.5,N,Not Applicable,2,Anne Arundel,1,YES,NO,OTHER-COLLISION,NON-COLLISION
1264000579,Hagerstown,01/12/2012 12:00:00 AM,16:01,5,THURSDAY ,US 00340 JEFFERSON PIKE,UU 00000 VIRGINIA ST/L,250,E,Not Applicable,21,Washington,5,YES,NO,VEH,OTHER-COLLISION
1264000538,Hagerstown,01/12/2012 12:00:00 AM,1:01,1,THURSDAY ,MD 00063 GREENCASTLE PIKE,CO 00128 PINEHILL DR,0.2,N,Not Applicable,21,Washington,2,NO,NO,VEH,OTHER-COLLISION
1263000274,Rockville,01/12/2012 12:00:00 AM,14:01,4,THURSDAY ,IS 00495 CAPITAL BELTWAY,GV 00006 CLARA BARTON PKWY,0.2,S,Not Applicable,15,Montgomery,3,YES,NO,VEH,OTHER-COLLISION
1263000268,Rockville,01/12/2012 12:00:00 AM,12:01,4,THURSDAY ,IS 00495 CAPITAL BELTWAY,MD 00193 UNIVERSITY BLVD E,0,U,Not Applicable,15,Montgomery,1,YES,NO,FIXED OBJ,OTHER-COLLISION
1263000266,Rockville,01/12/2012 12:00:00 AM,11:01,3,THURSDAY ,IS 00270 EISENHOWER MEM HWY,MD 00187 OLD GEORGETOWN RD,0.25,N,Not Applicable,15,Montgomery,1,NO,YES,FIXED OBJ,OTHER-COLLISION
1263000257,Rockville,01/12/2012 12:00:00 AM,6:01,2,THURSDAY ,IS 00495 CAPITAL BELTWAY,MD 00097 GEORGIA AVE,500,E,Not Applicable,15,Montgomery,1,NO,YES,FIXED OBJ,OTHER-COLLISION
1263000256,Rockville,01/12/2012 12:00:00 AM,7:01,2,THURSDAY ,IS 00495 CAPITAL BELTWAY,MD 00355 ROCKVILLE PIKE,0.25,E,Not Applicable,15,Montgomery,2,NO,NO,VEH,FIXED OBJ
1263000254,Rockville,01/12/2012 12:00:00 AM,6:01,2,THURSDAY ,IS 00495 CAPITAL BELTWAY,MD 00097 GEORGIA AVE,500,E,Not Applicable,15,Montgomery,1,NO,YES,FIXED OBJ,OTHER-COLLISION
1263000253,Rockville,01/12/2012 12:00:00 AM,6:01,2,THURSDAY ,IS 00495 CAPITAL BELTWAY,MD 00355 ROCKVILLE PIKE,0.25,E,Not Applicable,15,Montgomery,,YES,NO,VEH,OTHER-COLLISION
1262000579,JFK,01/12/2012 12:00:00 AM,15:01,4,THURSDAY ,MD 00161 DARLINGTON RD,MD 00155 LEVEL RD,200,N,Not Applicable,12,Harford,2,YES,NO,VEH,OTHER-COLLISION
1262000542,JFK,01/12/2012 12:00:00 AM,5:01,2,THURSDAY ,IS 00095 J F K MEMORIAL HWY,UU 00000 INTERSTATE MM 78.0,0.3,N,Not Applicable,12,Harford,,YES,NO,FIXED OBJ,OTHER-COLLISION
1261000345,Forestville,01/12/2012 12:00:00 AM,23:01,6,THURSDAY ,UU 00000 RP FR HS TRUM TO 214,MD 00214 CENTRAL AVENUE,50,U,Not Applicable,16,Prince Georges,1,YES,NO,OTHER-COLLISION,FIXED OBJ
1261000343,Forestville,01/12/2012 12:00:00 AM,19:01,5,THURSDAY ,US 00301 CRAIN HWY,CO 03923 HEATHERMORE BLVD,0,U,Not Applicable,16,Prince Georges,2,NO,YES,VEH,OTHER-COLLISION
1261000341,Forestville,01/12/2012 12:00:00 AM,18:01,5,THURSDAY ,IS 00095 CAPITAL BELTWAY,CO 00974 RITCHIE MARLBORO RD,0,U,Not Applicable,16,Prince Georges,2,YES,NO,VEH,OTHER-COLLISION
1261000340,Forestville,01/12/2012 12:00:00 AM,18:01,5,THURSDAY ,IS 00095 CAPITAL BELTWAY,IS 00595 JOHN HANSON HWY,500,S,Not Applicable,16,Prince Georges,2,YES,NO,VEH,OTHER-COLLISION
1261000339,Forestville,01/12/2012 12:00:00 AM,17:01,5,THURSDAY ,IS 00095 CAPITAL BELTWAY,MD 00004 PENNSYLVANIA AVE,300,N,Not Applicable,16,Prince Georges,2,NO,YES,VEH,OTHER-COLLISION
1261000338,Forestville,01/12/2012 12:00:00 AM,17:01,5,THURSDAY ,MD 00004 PENNSYLVANIA AVE,MD 00004 DOWER HOUSE RD,100,S,Not Applicable,16,Prince Georges,4,NO,YES,VEH,VEH
1261000329,Forestville,01/12/2012 12:00:00 AM,11:01,3,THURSDAY ,IS 00095 CAPITAL BELTWAY,UU 00000 EXIT #19,300,S,Not Applicable,16,Prince Georges,3,YES,NO,VEH,OTHER-COLLISION
1261000314,Forestville,01/12/2012 12:00:00 AM,1:01,1,THURSDAY ,IS 00095 CAPITAL BELTWAY,MD 00202 LARGO RD,50,S,Not Applicable,16,Prince Georges,1,NO,NO,FIXED OBJ,OTHER-COLLISION
1257000195,Waldorf,01/12/2012 12:00:00 AM,11:01,3,THURSDAY ,MD 00005 MATTA-BEAN RD,MD 00005 LEONARDTOWN RD,0,U,Not Applicable,8,Charles,2,YES,NO,VEH,OTHER-COLLISION
